city_ascii,state_id,lat,lng
Barrackville,WV,39.5014,-80.1696
Crystal Springs,FL,28.183,-82.1539
Buccaneer Bay,NE,41.0501,-95.9674
Weston Mills,NY,42.0738,-78.3714
Loyal,WI,44.7366,-90.4956
Tonka Bay,MN,44.9167,-93.5885
Byng,OK,34.8657,-96.6678
Ferron,UT,39.0914,-111.1337
Kaumakani,HI,21.9187,-159.624
Sutton-Alpine,AK,61.7428,-148.8548
Kilmarnock,VA,37.7118,-76.3834
Carbondale,KS,38.8192,-95.6932
Powderly,TX,33.809,-95.505
Bear Creek,AK,60.2071,-149.3524
Appleton,MN,45.1998,-96.0225
Dooms,VA,38.1027,-78.8495
Grantsburg,WI,45.7813,-92.6836
Farwell,TX,34.3855,-103.0373
Scottville,MI,43.9511,-86.2798
Kean University,NJ,40.6791,-74.2314
Butler,OH,40.5896,-82.4211
Buchanan Dam,TX,30.7807,-98.4392
Mount Ida,AR,34.5509,-93.6309
Alamance,NC,36.0285,-79.489
Pine Knot,KY,36.6648,-84.4395
Dunes City,OR,43.9079,-124.0985
Bainbridge,PA,40.0915,-76.6581
Oak Bluffs,MA,41.4551,-70.5657
Corvallis,MT,46.3139,-114.1123
Brewster Heights,NY,41.4073,-73.6286
Murphy,NC,35.0932,-84.028
Hays,NC,36.2469,-81.1142
Merlin,OR,42.5204,-123.4252
Ceresco,NE,41.058,-96.6459
Carrizo Hill,TX,28.5032,-99.8294
Shelton,NE,40.7784,-98.7294
Dolan Springs,AZ,35.5905,-114.2851
Waterville,WA,47.648,-120.0707
Stiles,PA,40.6666,-75.5072
Snyder,OK,34.655,-98.9535
Ortonville,MI,42.851,-83.4427
Sturgeon,PA,40.3834,-80.2153
Dutch Island,GA,32.0047,-81.0317
Poetry,TX,32.8257,-96.2458
Ravenna,NE,41.0275,-98.8945
San Antonio,FL,28.3395,-82.2786
Irwindale,CA,34.1121,-117.9636
Clay City,KY,37.8622,-83.9277
Chrisman,IL,39.8044,-87.6749
Flemington,PA,41.1271,-77.4703
Dagsboro,DE,38.5462,-75.2458
Alton,IA,42.9876,-96.0094
Fort Dick,CA,41.8663,-124.1526
Pierceton,IN,41.1993,-85.7033
Sutton,NE,40.6072,-97.8589
Benton,TN,35.1749,-84.6516
Fulda,MN,43.8691,-95.6023
Castalia,OH,41.4011,-82.808
Sackets Harbor,NY,43.9418,-76.1182
Halifax,VA,36.7612,-78.9279
Kenbridge,VA,36.9609,-78.1284
Manton,MI,44.4114,-85.401
Chadbourn,NC,34.3251,-78.825
Somerville,TX,30.346,-96.5311
Roscoe,TX,32.4419,-100.5322
Miller,SD,44.5204,-98.9869
Espino,PR,18.2774,-67.1219
Culver,IN,41.2166,-86.4243
Fort Washakie,WY,43.0069,-108.9205
Farmland,IN,40.1895,-85.1273
Grace,ID,42.5756,-111.73
Gettysburg,SD,45.006,-99.9539
Colfax,WI,44.997,-91.7264
Sarcoxie,MO,37.0682,-94.1256
Byrdstown,TN,36.5737,-85.1342
Yalaha,FL,28.751,-81.8194
Simpson,PA,41.5945,-75.4813
Pine Mountain,GA,32.8522,-84.8521
Cordova,NC,34.9103,-79.8119
North Bennington,VT,42.924,-73.2411
Baxter Estates,NY,40.8338,-73.6948
Kinsley,KS,37.9224,-99.4114
Mansfield,AR,35.0635,-94.2373
Etna,OH,39.9544,-82.6878
Sunset Lake,NJ,39.452,-75.2337
Niagara University,NY,43.1372,-79.0352
East Valley,NV,38.9452,-119.6993
Anderson Island,WA,47.1578,-122.7039
Indian Lake,TX,26.0877,-97.5027
Archie,MO,38.4809,-94.351
Geraldine,AL,34.3579,-86.0037
Laurel,NY,40.9728,-72.556
Sistersville,WV,39.5597,-80.9988
Chesilhurst,NJ,39.7306,-74.8785
Morgantown,PA,40.1538,-75.8884
Hiller,PA,40.0069,-79.9049
Walnut,IA,41.4894,-95.2197
Gridley,IL,40.7437,-88.8809
Salix,PA,40.2964,-78.7594
Mount Vernon,AL,31.0889,-88.0137
Brodhead,KY,37.4027,-84.4144
Webberville,MI,42.6643,-84.1797
Smithville,OH,40.8625,-81.8604
Shenandoah Junction,WV,39.353,-77.8375
New Windsor,MD,39.5443,-77.1012
Metlakatla,AK,55.1182,-131.5689
Limestone,IL,41.1337,-87.9599
New Paris,OH,39.8565,-84.792
Pen Mar,PA,39.7243,-77.5151
Diamond Ridge,AK,59.7024,-151.5546
Banner Elk,NC,36.1589,-81.8677
Fronton,PR,18.3097,-66.5603
Springfield,NJ,40.706,-74.313
Naples,TX,33.2029,-94.6777
Ellicott,CO,38.8256,-104.3829
Lauderdale Lakes,WI,42.7709,-88.5778
Riesel,TX,31.4763,-96.9303
West Chatham,MA,41.6804,-69.9918
Ash Grove,MO,37.3176,-93.5809
Richmond,MN,45.4547,-94.5135
Hasson Heights,PA,41.4487,-79.6766
Seeley Lake,MT,47.1624,-113.4547
Russell,GA,33.9797,-83.6919
Avis,PA,41.1858,-77.3164
Spring Hope,NC,35.9441,-78.109
Shoemakersville,PA,40.5004,-75.97
Taos,MO,38.5157,-92.0647
Hanna City,IL,40.6936,-89.8059
Rainelle,WV,37.9678,-80.7718
Homestead Base,FL,25.4936,-80.391
Wheaton,MN,45.8059,-96.498
Sullivan Gardens,TN,36.4877,-82.5912
Oxford,IN,40.5214,-87.2482
Gillett,WI,44.8897,-88.3063
Liberty,UT,41.3426,-111.8649
Harlan,IN,41.1966,-84.9245
Clear Lake,SD,44.7644,-96.6768
Bellevue,MI,42.4443,-85.0187
Edmonston,MD,38.9502,-76.9332
Dassel,MN,45.0831,-94.315
Sargent,TX,28.7966,-95.6465
Claypool Hill,VA,37.0633,-81.7505
Ovid,MI,43.0031,-84.3742
Cornell,WI,45.1632,-91.1497
Tuscarawas,OH,40.3932,-81.4005
Greenville,GA,33.0322,-84.7163
Prospect,OH,40.454,-83.1847
Edison,GA,31.5608,-84.7374
Gregory,SD,43.23,-99.4208
Shasta,CA,40.5911,-122.4797
Ashton,ID,44.0734,-111.4482
Payne,OH,41.0797,-84.7272
Darien Downtown,CT,41.0768,-73.4699
Maypearl,TX,32.3141,-97.0051
Capron,IL,42.3986,-88.7394
Wink,TX,31.7545,-103.1541
Fincastle,TN,36.4038,-84.048
Morgantown,IN,39.373,-86.2584
Oak Grove,LA,32.8619,-91.3911
Cole Camp,MO,38.4595,-93.2025
Atlantic Beach,NY,40.5893,-73.7295
Rutherford College,NC,35.7514,-81.527
Shoreacres,TX,29.6203,-95.0191
Stanaford,WV,37.8156,-81.1491
West Mayfield,PA,40.7802,-80.3387
Fremont Hills,MO,37.0647,-93.2531
Paris,MO,39.4773,-92.0039
Boulder,MT,46.2359,-112.1198
Galveston,IN,40.5766,-86.1924
East Camden,AR,33.6084,-92.7443
Clay,CA,38.314,-121.1596
Zeigler,IL,37.9066,-89.0521
Shelburn,IN,39.1791,-87.3971
New Rockford,ND,47.6798,-99.1377
Papaikou,HI,19.7917,-155.0963
Ventress,LA,30.6825,-91.4248
Hillsboro,WI,43.656,-90.3365
Labadieville,LA,29.8246,-90.9525
Flemington,GA,31.8507,-81.5603
Dawson,TX,31.8941,-96.7151
Buchanan,GA,33.803,-85.1804
Pinetops,NC,35.7912,-77.6378
Hemlock,MI,43.4186,-84.2311
Onancock,VA,37.7102,-75.7434
Wetumka,OK,35.2412,-96.2385
Susan Moore,AL,34.0804,-86.4228
Stanleytown,VA,36.7514,-79.9524
Bridgehampton,NY,40.9427,-72.3101
Three Oaks,MI,41.7985,-86.6139
Vian,OK,35.5023,-94.9695
Lyons,OR,44.7777,-122.6098
Stratford,TX,36.3376,-102.076
Middleburg,PA,40.7892,-77.0445
Dotsero,CO,39.6463,-107.054
Bridgeport,NY,43.1551,-75.9723
Theresa,WI,43.5164,-88.4541
West Blocton,AL,33.1186,-87.1253
Indian Hills,CO,39.6294,-105.2509
Robersonville,NC,35.8247,-77.2533
Dollar Point,CA,39.1899,-120.1083
New York Mills,MN,46.5198,-95.3732
Gardner,IL,41.1931,-88.3146
Cherokee,OK,36.7507,-98.3577
Cool Valley,MO,38.7251,-90.3058
Deadwood,SD,44.3871,-103.7207
Atglen,PA,39.9473,-75.9754
West Park,CA,36.7055,-119.8516
Maple Bluff,WI,43.1131,-89.3718
Golden Shores,AZ,34.7819,-114.4777
Walford,IA,41.8799,-91.8306
Dunlap,IA,41.8523,-95.6009
Greenland,AR,35.9963,-94.19
Erie,KS,37.5717,-95.2418
Alvord,TX,33.3569,-97.696
Rodney Village,DE,39.1283,-75.5396
Kersey,CO,40.391,-104.5794
Bear Creek,AL,34.2651,-87.7164
Bolivar,WV,39.3241,-77.7517
Dortches,NC,36.0114,-77.8572
Manawa,WI,44.4613,-88.9204
Loving,NM,32.2862,-104.0976
Lawtey,FL,30.0484,-82.0725
Buckeystown,MD,39.3264,-77.4279
Punta Rassa,FL,26.5036,-81.9998
Wetherington,OH,39.3633,-84.3767
Clermont,GA,34.4783,-83.772
Millbrook,NY,41.7842,-73.6937
Lakewood Club,MI,43.3761,-86.2563
Rapid City,MI,44.8366,-85.2871
Olla,LA,31.8981,-92.2404
Preston,MN,43.6726,-92.0828
Holland,TX,30.8835,-97.4025
Ruckersville,VA,38.2314,-78.3756
Kingsford Heights,IN,41.4784,-86.693
Toluca,IL,41.0044,-89.1339
Mill Hall,PA,41.1045,-77.4888
Rock Creek,AL,33.4772,-87.0812
Killian,LA,30.353,-90.5795
Okawville,IL,38.4344,-89.548
Locust Fork,AL,33.8957,-86.6302
Genesee,ID,46.5516,-116.9284
Centerfield,UT,39.1274,-111.8184
New Waverly,TX,30.5374,-95.4822
Buhler,KS,38.1384,-97.7704
Vaiden,MS,33.3332,-89.7533
Stinnett,TX,35.8231,-101.4436
Big Bend,WI,42.9021,-88.2121
Cashion,OK,35.8009,-97.6771
Platte,SD,43.3869,-98.8435
Rock Spring,GA,34.8147,-85.2389
McIntosh,NM,34.8819,-106.0559
Shullsburg,WI,42.5733,-90.2348
Wingdale,NY,41.6376,-73.5687
Ash Flat,AR,36.2365,-91.6067
Sheldon,IL,40.771,-87.5657
Long Creek,IL,39.8053,-88.8474
Redington Beach,FL,27.8128,-82.8096
East Spencer,NC,35.6816,-80.4228
Oakland,PA,40.9914,-80.3671
West Kittanning,PA,40.8125,-79.5312
Kibler,AR,35.4268,-94.2358
Bevil Oaks,TX,30.1517,-94.2711
Mountainair,NM,34.5212,-106.2392
Purdy,MO,36.8187,-93.9206
Plains,KS,37.2642,-100.5898
Brookdale,CA,37.1057,-122.1106
Lakes West,CT,41.335,-73.513
Starbuck,MN,45.6116,-95.5322
LeChee,AZ,36.871,-111.4328
Duncannon,PA,40.3952,-77.0277
Milford,NJ,40.5694,-75.0916
Plattsburgh West,NY,44.6837,-73.5037
New Buffalo,MI,41.7922,-86.7424
Bunker Hill,IL,39.0416,-89.9511
Flippin,AR,36.2773,-92.5935
Boston,GA,30.792,-83.7899
Valley Falls,KS,39.3407,-95.4612
Hurley,MS,30.6638,-88.4994
Beechwood Village,KY,38.2555,-85.6295
Robinhood,MS,32.2045,-89.9671
Norwood,NY,44.7482,-74.997
Basin,WY,44.3804,-108.0466
Cavalier,ND,48.7939,-97.6226
Emory,TX,32.8766,-95.7677
Rancho Alegre,TX,27.7392,-98.1027
Reese,MI,43.4528,-83.6893
Tangent,OR,44.5477,-123.1109
Castle Hill,CA,37.8747,-122.0585
Cressona,PA,40.6304,-76.1939
Perryville,AR,35.012,-92.803
Oklahoma,PA,41.11,-78.7356
Quinhagak,AK,59.7511,-161.8992
Herscher,IL,41.0493,-88.1006
Brickerville,PA,40.2226,-76.2863
Linn,MO,38.4788,-91.845
West Salem,OH,40.9696,-82.1082
Olympia,SC,33.9768,-81.0349
Latta,SC,34.339,-79.4337
Hildale,UT,37.017,-112.9787
Saint John Fisher College,NY,43.1143,-77.5108
Millbourne,PA,39.9637,-75.2528
Stony Point,NC,35.8669,-81.047
Goochland,VA,37.6974,-77.8943
Hiawassee,GA,34.9495,-83.7531
Gilbert,IA,42.1062,-93.6461
Flordell Hills,MO,38.7174,-90.2648
Russell,PA,41.9393,-79.1393
Three Rivers,TX,28.4668,-98.1784
Glenmora,LA,30.9733,-92.5824
Sweet Springs,MO,38.9649,-93.4152
Miranda,PR,18.3869,-66.3789
Fletcher,OK,34.8237,-98.2341
McMillin,WA,47.1286,-122.2374
Bogart,GA,33.9479,-83.5341
Barbee,IN,41.2909,-85.7122
Stratford,OK,34.7952,-96.9603
Hebron,MD,38.4242,-75.6871
Baldwin,FL,30.3052,-81.9744
Haskins,OH,41.4648,-83.7043
White Cloud,MI,43.5541,-85.772
Nellieburg,MS,32.3974,-88.783
Canaan,CT,42.0347,-73.3322
Alexandria Bay,NY,44.34,-75.9161
Greilickville,MI,44.805,-85.6634
New Market,AL,34.8892,-86.4226
Midway,AR,36.3911,-92.4732
Charenton,LA,29.8685,-91.5388
Dale,PA,40.3122,-78.905
Douglas,MI,42.6411,-86.2083
Boyce,LA,31.3907,-92.67
Thorndale,TX,30.6141,-97.2068
Lakes East,CT,41.3314,-73.4911
Taos Pueblo,NM,36.4657,-105.5634
South Woodstock,CT,41.9312,-71.9555
Mooreland,OK,36.4377,-99.2048
Saxonburg,PA,40.7509,-79.815
Coldwater,MS,34.6902,-89.9757
Southmont,NC,35.6535,-80.2702
Steele,AL,33.937,-86.2004
Ruston,WA,47.2982,-122.5103
Plano,KY,36.8772,-86.4165
Menahga,MN,46.7471,-95.1012
Nevada,TX,33.0463,-96.3811
Woodburn,IN,41.1287,-84.8503
Meeker,OK,35.4855,-96.8951
Stanton,MI,43.2928,-85.0789
LaBarque Creek,MO,38.4162,-90.6777
Suffield,OH,41.0204,-81.3471
Porterdale,GA,33.5739,-83.8941
Timberlane,IL,42.3372,-88.8696
Palm Beach Shores,FL,26.7775,-80.0367
Dennis,TX,32.6057,-97.9359
Jonesville,VA,36.687,-83.1153
Avimor,ID,43.7758,-116.2571
Williamstown,PA,40.5809,-76.617
Louisville,IL,38.7695,-88.5067
Wakefield,NE,42.2665,-96.8632
Adrian,MN,43.6332,-95.9329
Manly,IA,43.2883,-93.2008
Brookside,NJ,40.7944,-74.5661
MacArthur,WV,37.7551,-81.2079
Seven Points,TX,32.3291,-96.2142
Wymore,NE,40.1221,-96.6642
Rock Hall,MD,39.139,-76.243
Soap Lake,WA,47.3914,-119.4893
Avondale,PA,39.8248,-75.7819
Prudenville,MI,44.3013,-84.6654
Glyndon,MN,46.8709,-96.5784
Pleasureville,KY,38.351,-85.1121
Lone Tree,IA,41.4859,-91.4267
Newburg,WI,43.4321,-88.0477
Phoenix,IL,41.6118,-87.6308
Candor,NC,35.2964,-79.7323
Shenandoah Heights,PA,40.8319,-76.2062
Booker,TX,36.4561,-100.5402
Delevan,NY,42.4912,-78.4796
Fosston,MN,47.5856,-95.7577
Caledonia,MS,33.6836,-88.326
Onsted,MI,42.0061,-84.1893
Sunman,IN,39.2373,-85.0931
Woodstock,AL,33.2193,-87.149
Bayboro,NC,35.1474,-76.7692
Lamar,TX,28.1439,-96.9888
Westlake Village,IL,42.3112,-89.2906
Newfoundland,NJ,41.0594,-74.4308
Midtown,TN,35.8813,-84.5715
Windsor,PA,39.9163,-76.584
Orangeville,UT,39.2309,-111.0592
Bloomfield,NY,42.8991,-77.4242
Ardmore,TN,35.0031,-86.8548
Calverton Park,MO,38.7656,-90.3103
Cornwells Heights,PA,40.0771,-74.9517
Clifton,IL,40.9348,-87.9343
Baxter,TN,36.1536,-85.6348
G. L. Garcia,PR,18.1258,-66.1026
Cape Charles,VA,37.257,-76.0093
Magnolia Springs,AL,30.4003,-87.7749
Collinsburg,PA,40.2196,-79.7849
Hudson,PA,41.2773,-75.8312
Littlerock,CA,34.5232,-117.9808
Monticello,MS,31.5525,-90.1145
Arrowhead Beach,NC,36.2266,-76.7021
Markesan,WI,43.7098,-88.9907
Rustburg,VA,37.2712,-79.0962
Pioneer,OH,41.6773,-84.5524
West Pelzer,SC,34.645,-82.4738
Redway,CA,40.1208,-123.822
Greenfield,MO,37.4162,-93.8432
Highlands,NC,35.0538,-83.1976
Milford,PA,41.3238,-74.8012
Point Roberts,WA,48.9882,-123.0577
Milam,TX,31.4541,-93.7979
Brookneal,VA,37.0532,-78.9485
Winthrop,MN,44.5424,-94.3598
Gretna,VA,36.9492,-79.3647
Cloudcroft,NM,32.9532,-105.7326
Edmund,SC,33.8629,-81.1996
Greenwich,OH,41.0318,-82.5198
South Henderson,NC,36.3033,-78.406
Milford Square,PA,40.4325,-75.4056
Meggett,SC,32.6968,-80.273
Meade,KS,37.2836,-100.343
Union Springs,NY,42.8457,-76.6909
Lightstreet,PA,41.0407,-76.4175
Willards,MD,38.3922,-75.3494
Griggsville,IL,39.7078,-90.7276
Mayville,NY,42.2531,-79.503
Maria Antonia,PR,17.9783,-66.8899
Nashotah,WI,43.0938,-88.4038
Westfield,WI,43.8851,-89.4926
Panaca,NV,37.7881,-114.4005
Buchanan,VA,37.5212,-79.6893
Rome City,IN,41.4893,-85.361
Cambria,IL,37.7793,-89.1189
Oak Grove Heights,AR,36.1271,-90.5085
Palmyra,IN,38.4082,-86.1086
Goodwell,OK,36.5948,-101.6224
Denton,NC,35.6378,-80.1106
Okarche,OK,35.7251,-97.9757
Sabana Eneas,PR,18.081,-67.0852
Frankston,TX,32.0561,-95.5043
Green Springs,OH,41.2569,-83.053
Smith River,CA,41.9233,-124.149
Crystal Lakes,OH,39.8861,-84.0242
Osmond,WY,42.6777,-110.9408
Newville,PA,40.1702,-77.4016
Coldstream,KY,38.3144,-85.5264
Albion,PA,41.8904,-80.3641
Fruitport,MI,43.1248,-86.1561
St. Francis,KS,39.7714,-101.8015
Germantown,IL,38.5552,-89.5412
Mount Olive,MS,31.7539,-89.656
Gwinn,MI,46.2858,-87.4425
Schoolcraft,MI,42.117,-85.6337
Red Lake Falls,MN,47.8837,-96.2727
Geneva,IN,40.5975,-84.9568
Dilkon,AZ,35.3606,-110.3155
Dixon,MO,37.9953,-92.0956
Wartburg,TN,36.1038,-84.5859
Central City,IA,42.2023,-91.5247
Baltic,CT,41.6139,-72.0865
Fairlea,WV,37.7756,-80.4582
Clear Lake,WA,46.931,-122.2841
Mulberry,IN,40.3458,-86.6672
Ontonagon,MI,46.8665,-89.3122
Rio,FL,27.216,-80.2401
Cloverport,KY,37.8311,-86.6304
Gerald,MO,38.3992,-91.3305
Wendover,UT,40.7241,-114.025
Slaughter,LA,30.7219,-91.1393
Gold Hill,OR,42.4358,-123.0527
Montegut,LA,29.4656,-90.5617
Red Corral,CA,38.4121,-120.6072
Black Creek,WI,44.4742,-88.4506
Divernon,IL,39.5707,-89.6547
Grandview,OK,35.9635,-94.9979
Larimore,ND,47.9091,-97.6269
Hebron Estates,KY,38.0501,-85.6682
Pender,NE,42.1108,-96.7113
Capitan,NM,33.5393,-105.5983
Stillman Valley,IL,42.1055,-89.1791
Goodhue,MN,44.3994,-92.6255
Petersburg,MI,41.8993,-83.7136
Deville,LA,31.3398,-92.1389
Rogersville,AL,34.8251,-87.2821
Juno Ridge,FL,26.8491,-80.0632
Pine Bluffs,WY,41.1802,-104.0748
Spring Valley,WI,44.8498,-92.2442
Rafael Hernandez,PR,18.4718,-67.0787
Darien,GA,31.3568,-81.4314
Somis,CA,34.2652,-118.9984
Andale,KS,37.7916,-97.6276
El Negro,PR,18.037,-65.8494
South Barre,VT,44.1646,-72.5038
Nazareth College,NY,43.1031,-77.5193
Henning,TN,35.682,-89.577
Kaaawa,HI,21.5485,-157.8534
Airport,CA,37.6337,-120.972
Playita,PR,18.0404,-65.9071
Moody,TX,31.3086,-97.3596
Dike,IA,42.4641,-92.6255
Crandon Lakes,NJ,41.1234,-74.8403
Montezuma,IA,41.5834,-92.5276
Prince's Lakes,IN,39.3514,-86.1094
Santa Anna,TX,31.7369,-99.3254
Wurtland,KY,38.5495,-82.7788
West Leechburg,PA,40.634,-79.6171
New Baltimore,OH,39.2744,-84.6705
Foscoe,NC,36.1535,-81.7737
Tripoli,IA,42.8083,-92.2578
Dorothy,NJ,39.4054,-74.8333
Gruver,TX,36.2562,-101.4122
Ignacio,CO,37.118,-107.6376
Thomas,OK,35.7452,-98.7451
Mars,PA,40.6969,-80.0141
Birchwood Lakes,PA,41.2513,-74.9103
Wilson,WY,43.486,-110.8937
Mansura,LA,31.0673,-92.0528
Green Harbor,MA,42.068,-70.6499
Whitewater,CA,33.9356,-116.6873
Hasley Canyon,CA,34.4817,-118.6665
Glasgow,VA,37.6348,-79.4514
Bushyhead,OK,36.4596,-95.5164
Penhook,VA,36.9908,-79.6318
Bethany,IL,39.6443,-88.7411
Jeffersonville,OH,39.6522,-83.555
Harriston,VA,38.212,-78.8283
Newell,WV,40.6175,-80.5997
Buttonwillow,CA,35.4092,-119.4406
March ARB,CA,33.8888,-117.2776
Bellefonte,KY,38.4949,-82.6911
Baxter,IA,41.8252,-93.1525
Diaz,AR,35.6478,-91.262
Plymouth,CA,38.4776,-120.8584
Fyffe,AL,34.449,-85.9052
Lakeport,TX,32.405,-94.7102
Fallon Station,NV,39.415,-118.7165
Russells Point,OH,40.4681,-83.8939
Bristol,FL,30.4255,-84.9773
Hurleyville,NY,41.7418,-74.6753
Elkader,IA,42.8574,-91.4028
Neoga,IL,39.3215,-88.4502
Summerland,CA,34.4244,-119.5938
Colbert,OK,33.8579,-96.5059
Westfield Center,OH,41.0282,-81.9314
Grabill,IN,41.2094,-84.9681
Wanatah,IN,41.4305,-86.8926
Clarksville,IA,42.7798,-92.668
Niverville,NY,42.4484,-73.6497
Ridgway,CO,38.1573,-107.7545
Resaca,GA,34.5789,-84.9439
Tubac,AZ,31.6111,-111.0586
Winnebago,MN,43.7645,-94.1702
Parker,SD,43.3978,-97.1334
Stottville,NY,42.2932,-73.753
St. John,KS,38,-98.7611
Rossville,IL,40.3814,-87.6699
Clinton,KY,36.6663,-88.9938
Fort Calhoun,NE,41.4563,-96.0264
Marsing,ID,43.5466,-116.8094
Great Neck Gardens,NY,40.797,-73.7225
Mill Neck,NY,40.8839,-73.5582
Hudson Lake,IN,41.7174,-86.5476
Buffalo,OK,36.8374,-99.6465
Chapman,KS,38.9746,-97.0236
Dibble,OK,35.0151,-97.6273
Weeping Water,NE,40.8691,-96.1399
Edwardsburg,MI,41.7965,-86.0836
Johnson City,KS,37.5703,-101.7447
Bracey,VA,36.5762,-78.1107
Mapleton,ND,46.8915,-97.0533
Keedysville,MD,39.4867,-77.698
Kincaid,IL,39.5868,-89.4166
Oakwood,IL,40.1101,-87.7769
West Brow,GA,34.9148,-85.4186
Cashton,WI,43.7412,-90.7866
Donald,OR,45.2227,-122.8389
Norman Park,GA,31.2692,-83.6843
Alamo,NM,34.4184,-107.5125
Lake Shore,UT,40.1294,-111.7362
Kempner,TX,31.0755,-97.9725
Pine Prairie,LA,30.7818,-92.4223
Fayette,IA,42.8417,-91.8038
Whitmire,SC,34.5041,-81.6144
Plainview,NE,42.3534,-97.7871
Granville South,OH,40.0521,-82.5415
Westfield,PA,41.9176,-77.5402
Reading,MI,41.8396,-84.7478
Dewart,PA,41.1099,-76.8707
Woodsboro,TX,28.2379,-97.3254
Crump,TN,35.2315,-88.3381
Bradford,TN,36.0737,-88.8163
William Paterson University of New Jersey,NJ,40.9478,-74.1989
Robie Creek,ID,43.6681,-116.0209
Tiltonsville,OH,40.1721,-80.6973
Bear Rocks,PA,40.1289,-79.4649
Yellville,AR,36.2289,-92.686
Riverside,UT,41.8106,-112.1403
Carolina,RI,41.4625,-71.6585
Logan Elm Village,OH,39.5705,-82.9471
Moroni,UT,39.527,-111.583
Russellton,PA,40.6081,-79.8401
Sharon Center,OH,41.0961,-81.7393
Goodman,MS,32.9677,-89.9128
Oakland,OR,43.4233,-123.2969
Bard College,NY,42.0227,-73.9094
Marcus,IA,42.8224,-95.8068
Birch Run,MI,43.2503,-83.7911
Parker City,IN,40.1898,-85.2037
Coal City,WV,37.6776,-81.218
Lincolndale,NY,41.3356,-73.7252
Stockbridge,MI,42.4483,-84.1757
Roberta,GA,32.7196,-84.0104
Pickens,MS,32.8913,-89.9696
Grass Lake,MI,42.2511,-84.2073
Marshallton,PA,40.7853,-76.5366
Man,WV,37.7522,-81.8923
Laurens,IA,42.8475,-94.848
Fairland,OK,36.7513,-94.8472
Blue Ball,PA,40.1157,-76.0517
Oriskany,NY,43.1568,-75.3335
Summitville,IN,40.3359,-85.6436
Little Round Lake,WI,45.9699,-91.3662
South Lansing,NY,42.5369,-76.4968
Owensville,IN,38.2718,-87.6919
University Heights,IA,41.6551,-91.5589
Rotan,TX,32.8541,-100.4655
Buffalo,SC,34.7244,-81.6844
Velda City,MO,38.6941,-90.2934
Genoa,NV,39.0256,-119.8309
McKinley Heights,OH,41.186,-80.7177
Newport,OH,39.3966,-81.2247
Atwood,TN,35.9747,-88.6689
Iola,WI,44.5091,-89.1249
Eastport,ME,44.9137,-67.0183
Rush Springs,OK,34.7788,-97.9572
Lake Dunlap,TX,29.6683,-98.0773
Bethesda,OH,40.0164,-81.0727
Keewatin,MN,47.4005,-93.0828
Rockvale,TN,35.7669,-86.521
Lyndonville,VT,44.5351,-72.0017
Treynor,IA,41.232,-95.6063
Melcher-Dallas,IA,41.227,-93.2416
West Swanzey,NH,42.8707,-72.3225
Pennsboro,WV,39.2874,-80.9755
Pine Island,TX,30.0554,-96.0253
Catawba,SC,34.8464,-80.9061
Saddle Rock,NY,40.7947,-73.7492
North Bend,NE,41.462,-96.7857
Lenape Heights,PA,40.7633,-79.5217
Jamestown,IN,39.9286,-86.626
Surf City,NJ,39.6646,-74.1711
Brookfield Center,OH,41.2384,-80.5548
Sanbornville,NH,43.5525,-71.0297
West Van Lear,KY,37.7852,-82.7891
Sutherland,NE,41.1601,-101.1229
Silver Springs Shores East,FL,29.0496,-81.8875
Clarence,IA,41.8858,-91.0581
Wickerham Manor-Fisher,PA,40.1771,-79.9079
Truman,MN,43.8279,-94.4366
Spring Grove,MN,43.5607,-91.6373
Hallstead,PA,41.9616,-75.7471
Wye,MT,46.9523,-114.1331
Summer Set,MO,38.0905,-90.575
Purdy,WA,47.3934,-122.6117
Spicer,MN,45.2331,-94.9401
Falls City,OR,44.8648,-123.4372
Roland,AR,34.9005,-92.5186
Hawesville,KY,37.8962,-86.7561
West Fairview,PA,40.2777,-76.9196
Lowell,OR,43.9208,-122.7819
Newark,TX,33.005,-97.4856
Sabana,PR,18.4643,-66.3517
Pilot Rock,OR,45.496,-118.8333
Shokan,NY,41.9809,-74.213
Oakfield,WI,43.6843,-88.5476
Leavittsburg,OH,41.2469,-80.8769
Houston,PA,40.2494,-80.211
East Griffin,GA,33.2439,-84.2318
Dunlap,OH,39.2909,-84.6301
Richland,GA,32.0885,-84.6625
Kent City,MI,43.2202,-85.7539
St. George Island,FL,29.652,-84.8881
Honaker,VA,37.0156,-81.9686
Bagley,MN,47.5244,-95.4031
Okeene,OK,36.1171,-98.3167
Harmony,PA,40.8015,-80.125
Fairmount,GA,34.4383,-84.6998
Grandview,OH,39.1923,-84.7244
Glenwood City,WI,45.0521,-92.1658
Boise City,OK,36.7313,-102.5095
Rochelle,GA,31.9488,-83.4569
Empire,LA,29.4133,-89.6052
Koontz Lake,IN,41.4169,-86.4827
Eaton Estates,OH,41.3061,-82.0114
Earlysville,VA,38.1579,-78.4688
Atwater,MN,45.1356,-94.7769
Weidman,MI,43.7014,-84.9745
Crooks,SD,43.6592,-96.8094
Grass Valley,NV,40.7971,-117.7603
Kaanapali,HI,20.9277,-156.6794
Gallant,AL,34.0013,-86.2304
Florence,TX,30.8408,-97.7921
Waterflow,NM,36.7568,-108.4673
Granville,WV,39.6472,-79.9975
Big Sandy,TX,32.586,-95.1127
North Utica,IL,41.3536,-89.0109
